0,61
1,88
2,50
3,72
4,58
5,53
6,58
7,31
8,80
9,23
10,63
11,32
12,24
13,58
14,67
15,73
16,79
17,14
18,83
19,53
20,54
21,69
22,11
23,74
24,53
25,78
26,55
27,22
28,48
29,55
30,69
31,11
32,11
33,64
34,23
35,20
36,28
37,70
38,23
39,77
40,55
41,21
42,79
43,58
44,68
45,87
46,56
47,81
48,60
49,86
50,59
51,72
52,27
53,45
54,38
55,55
56,21
57,83
58,4
59,75
60,42
61,75
62,7
63,37
64,38
65,43
66,74
67,61
68,71
69,50
70,72
71,58
72,59
73,58
74,88
75,15
76,36
77,63
78,32
79,24
80,58
81,67
82,53
83,79
84,36
85,83
86,53
87,54
88,69
89,81
90,74
91,53
92,78
93,55
94,22
95,48
96,55
97,69
98,11
99,11
100,64
101,86
102,84
103,28
104,52
105,41
106,77
107,55
108,21
109,85
110,58
111,68
112,88
113,56
114,60
115,86
116,59
117,72
118,27
119,88
120,42
121,55
122,21
123,83
124,88
125,73
126,42
127,73
128,7
129,37
130,38
131,14
132,43
133,74
134,61
135,4
136,50
137,5
138,59
139,59
140,58
141,31
142,75
143,4
144,62
145,32
146,24
147,59
148,67
149,73
150,57
151,8
152,75
153,73
154,8
155,69
156,11
157,74
158,53
159,78
160,55
161,23
162,48
163,54
164,69
165,11
166,11
167,64
168,26
169,28
170,52
171,47
172,9
173,55
174,85
175,59
176,68
177,7
178,60
179,8
180,59
181,73
182,31
183,4
184,55
185,35
186,29
187,45
188,16
189,4
190,16
191,72
192,61
193,8
194,49
195,5
196,58
197,59
198,58
199,89
200,15
201,8
202,64
203,32
204,47
205,58
206,67
207,73
208,79
209,14
210,83
211,73
212,54
213,69
214,11
215,74
216,53
217,78
218,54
219,22
220,49
221,55
222,69
223,8
224,11
225,64
226,41
227,25
228,28
229,52
230,47
231,74
232,55
233,21
234,85
235,58
236,68
237,26
238,56
239,81
240,60
241,86
242,59
243,72
244,31
245,9
246,45
247,55
248,21
249,81
250,31
251,75
252,42
253,75
254,43
255,37
256,38
257,8
258,45
259,74
260,61
261,88
262,50
263,5
264,59
265,59
266,58
267,31
268,15
269,38
270,63
271,18
272,24
273,59
274,67
275,73
276,73
277,80
278,53
279,54
280,69
281,11
282,74
283,53
284,78
285,83
286,23
287,48
288,54
289,69
290,11
291,11
292,64
293,47
294,28
295,52
296,23
297,77
298,55
299,85
300,59
301,68
302,7
303,60
304,73
305,59
306,73
307,31
308,46
309,55
310,81
311,4
312,45
313,45
314,43
315,45
316,46
317,61
318,71
319,50
320,14
321,58
322,59
323,58
324,8
325,15
326,14
327,63
328,32
329,24
330,58
331,67
332,73
333,31
334,36
335,83
336,53
337,54
338,69
339,11
340,74
341,53
342,78
343,55
344,22
345,48
346,55
347,69
348,11
349,11
350,64
351,26
352,20
353,28
354,52
355,11
356,77
357,54
358,21
359,80
360,58
361,68
362,77
363,56
364,60
365,72
366,59
367,72
368,89
369,38
370,14
371,55
372,21
373,81
374,4
375,73
376,42
377,73
378,7
379,37
380,14
381,14
382,14
383,75
384,61
385,2
386,50
387,1
388,58
389,73
390,55
391,71
392,17
393,76
394,76
395,33
396,1
397,73
398,66
399,74
400,2
401,2
402,73
403,73
404,73
405,73
406,73
407,1
408,29
409,73
410,36
411,73
412,55
413,73
414,20
415,20
416,73
417,21
418,1
419,73
420,33
421,74
422,1
423,84
424,58
425,62
426,54
427,54
428,72
429,59
430,2
431,1
432,1
433,55
434,73
435,1
436,1
437,1
438,1
439,1
440,1
441,73
442,1
443,61
444,88
445,50
446,72
447,58
448,59
449,58
450,31
451,15
452,23
453,64
454,32
455,41
456,58
457,67
458,73
459,57
460,38
461,83
462,73
463,54
464,69
465,11
466,74
467,53
468,78
469,55
470,22
471,48
472,55
473,69
474,81
475,11
476,64
477,82
478,9
479,28
480,52
481,11
482,74
483,55
484,21
485,79
486,58
487,68
488,56
489,81
490,60
491,86
492,59
493,72
494,27
495,9
496,45
497,55
498,21
499,83
500,4
501,75
502,42
503,75
504,43
505,37
506,38
507,43
508,74
509,61
510,8
511,50
512,5
513,58
514,59
515,58
516,31
517,15
518,38
519,63
520,32
521,24
522,58
523,67
524,73
525,85
526,72
527,54
528,53
529,54
530,69
531,81
532,80
533,53
534,78
535,53
536,32
537,48
538,55
539,69
540,11
541,11
542,25
543,28
544,52
545,29
546,77
547,55
548,77
549,58
550,60
551,86
552,59
553,72
554,31
555,38
556,55
557,88
558,4
559,4
560,18
561,75
562,16
563,36
564,61
565,88
566,49
567,26
568,58
569,59
570,55
571,89
572,15
573,38
574,63
575,41
576,24
577,58
578,34
579,73
580,79
581,23
582,54
583,73
584,54
585,69
586,81
587,74
588,53
589,78
590,54
591,22
592,49
593,55
594,69
595,11
596,11
597,64
598,26
599,28
600,28
601,52
602,29
603,74
604,54
605,75
606,21
607,41
608,85
609,58
610,68
611,88
612,56
613,60
614,86
615,59
616,86
617,86
618,9
619,41
620,55
621,84
622,54
623,4
624,28
625,26
626,43
627,85
628,36
629,8
630,26
631,61
632,88
633,50
634,5
635,58
636,59
637,55
638,8
639,15
640,38
641,63
642,32
643,41
644,58
645,67
646,73
647,23
648,54
649,73
650,54
651,69
652,11
653,74
654,53
655,78
656,55
657,22
658,48
659,55
660,69
661,11
662,11
663,64
664,31
665,26
666,28
667,52
668,31
669,77
670,55
671,29
672,9
673,58
674,68
675,83
676,56
677,60
678,86
679,59
680,86
681,89
682,38
683,38
684,55
685,21
686,81
687,4
688,43
689,42
690,43
691,7
692,37
693,38
694,14
695,43
696,74
697,61
698,38
699,50
700,5
701,58
702,59
