0,2
1,14
2,5
3,4
4,6
5,6
6,6
7,12
8,3
9,13
10,11
11,9
12,7
13,6
14,10
15,4
16,13
17,13
18,4
19,6
20,6
21,4
22,11
23,3
24,6
25,3
26,6
27,9
28,5
29,6
30,4
31,11
32,11
33,11
34,13
35,14
36,12
37,5
38,8
39,4
40,6
41,7
42,13
43,6
44,10
45,13
46,6
47,14
48,1
49,13
50,6
51,13
52,14
53,8
54,8
55,6
56,7
57,6
58,12
59,14
60,8
61,14
62,14
63,9
64,9
65,8
66,4
67,2
68,4
69,5
70,4
71,6
72,6
73,6
74,4
75,14
76,9
77,11
78,9
79,7
80,6
81,10
82,6
83,13
84,9
85,4
86,6
87,6
88,4
89,4
90,3
91,6
92,3
93,6
94,9
95,5
96,6
97,4
98,11
99,11
100,11
101,13
102,6
103,12
104,6
105,8
106,4
107,6
108,7
109,4
110,6
111,10
112,13
113,6
114,1
115,13
116,6
117,13
118,14
119,14
120,8
121,6
122,7
123,6
124,14
125,4
126,8
127,4
128,14
129,9
130,9
131,11
132,8
133,4
134,2
135,12
136,5
137,12
138,6
139,6
140,6
141,12
142,3
143,12
144,11
145,9
146,7
147,6
148,10
149,4
150,6
151,14
152,4
153,6
154,14
155,4
156,14
157,3
158,6
159,3
160,6
161,9
162,5
163,6
164,4
165,11
166,11
167,11
168,7
169,12
170,6
171,12
172,3
173,6
174,4
175,6
176,10
177,13
178,1
179,14
180,6
181,6
182,13
183,12
184,6
185,7
186,14
187,12
188,11
189,12
190,11
191,4
192,2
193,14
194,5
195,12
196,6
197,6
198,6
199,4
200,14
201,12
202,11
203,9
204,12
205,6
206,10
207,4
208,13
209,13
210,4
211,4
212,6
213,4
214,14
215,3
216,6
217,3
218,6
219,9
220,5
221,6
222,4
223,14
224,4
225,11
226,7
227,12
228,12
229,5
230,12
231,4
232,6
233,7
234,4
235,6
236,10
237,13
238,6
239,14
240,1
241,13
242,6
243,13
244,12
245,14
246,8
247,6
248,7
249,13
250,14
251,14
252,8
253,14
254,12
255,9
256,9
257,14
258,8
259,4
260,2
261,14
262,5
263,12
264,6
265,6
266,6
267,12
268,14
269,8
270,11
271,9
272,7
273,6
274,10
275,4
276,6
277,13
278,6
279,6
280,4
281,14
282,3
283,6
284,3
285,6
286,9
287,5
288,6
289,4
290,11
291,9
292,11
293,12
294,12
295,6
296,8
297,4
298,6
299,4
300,6
301,10
302,13
303,1
304,6
305,6
306,6
307,13
308,12
309,6
310,13
311,12
312,8
313,8
314,12
315,9
316,12
317,2
318,4
319,5
320,12
321,6
322,6
323,6
324,14
325,14
326,11
327,11
328,9
329,7
330,6
331,10
332,4
333,12
334,9
335,4
336,6
337,6
338,4
339,11
340,3
341,6
342,3
343,6
344,9
345,5
346,6
347,4
348,11
349,11
350,11
351,7
352,14
353,12
354,6
355,14
356,4
357,6
358,7
359,4
360,6
361,10
362,13
363,6
364,1
365,4
366,6
367,13
368,13
369,8
370,11
371,6
372,7
373,13
374,12
375,4
376,8
377,4
378,4
379,9
380,11
381,11
382,11
383,4
384,2
385,13
386,5
387,13
388,6
389,4
390,6
391,4
392,11
393,4
394,4
395,9
396,13
397,4
398,10
399,4
400,13
401,13
402,4
403,4
404,4
405,4
406,4
407,13
408,3
409,4
410,4
411,4
412,6
413,4
414,4
415,4
416,4
417,7
418,13
419,4
420,9
421,4
422,13
423,4
424,6
425,6
426,4
427,6
428,4
429,6
430,13
431,13
432,13
433,6
434,4
435,14
436,14
437,14
438,13
439,14
440,13
441,4
442,14
443,2
444,14
445,5
446,4
447,6
448,6
449,6
450,12
451,14
452,13
453,11
454,9
455,8
456,6
457,10
458,4
459,6
460,9
461,4
462,6
463,6
464,4
465,11
466,3
467,6
468,3
469,6
470,9
471,5
472,6
473,4
474,4
475,4
476,11
477,13
478,12
479,12
480,6
481,13
482,4
483,6
484,7
485,13
486,6
487,10
488,6
489,14
490,1
491,13
492,6
493,13
494,14
495,14
496,8
497,6
498,7
499,6
500,12
501,14
502,8
503,14
504,14
505,9
506,9
507,8
508,4
509,2
510,14
511,5
512,12
513,6
514,6
515,6
516,12
517,14
518,12
519,11
520,9
521,7
522,6
523,10
524,4
525,4
526,13
527,6
528,6
529,6
530,4
531,4
532,3
533,6
534,3
535,6
536,9
537,5
538,6
539,4
540,11
541,4
542,12
543,12
544,5
545,14
546,3
547,6
548,3
549,6
550,1
551,13
552,6
553,13
554,13
555,12
556,6
557,13
558,12
559,12
560,11
561,14
562,11
563,11
564,2
565,14
566,5
567,7
568,6
569,6
570,6
571,13
572,11
573,9
574,11
575,8
576,7
577,6
578,10
579,4
580,13
581,9
582,6
583,4
584,6
585,4
586,4
587,3
588,6
589,3
590,6
591,9
592,5
593,6
594,4
595,11
596,11
597,10
598,7
599,12
600,12
601,6
602,14
603,4
604,6
605,4
606,7
607,8
608,4
609,6
610,10
611,13
612,6
613,1
614,13
615,6
616,13
617,13
618,12
619,8
620,6
621,6
622,6
623,14
624,12
625,7
626,12
627,13
628,9
629,14
630,7
631,2
632,14
633,5
634,12
635,6
636,6
